Household_ID,City,Latitude,House_Type,Roof_Type,Roof_Pitch,Roof_Azimuth,Floors,Financed,Year,Panel_Capacity,Shading,Generation
6F55F409C3,Sydney,-33.826811,Timber Frame,Other,35.0,351.0,,Yes,2011,7980,None,13789.481
0222ECAA12,Sydney,-33.429213,Double Brick,Tile,25.0,357.0,Double,Yes,2017,6720,Partial,9999.133
76921A7510,Sydney,-33.979203,Timber Frame,Tile,35.0,196.0,Double,Yes,2016,6300,None,7191.32
13CECD6CA0,Sydney,-33.555665,Timber Frame,Tile,22.5,172.0,Other,Yes,2011,5880,None,7370.788
6912E18B1F,Sydney,-34.149287,,Tile,22.5,210.0,Double,No,2011,7140,None,9107.586
F735C389C1,Sydney,-33.539938,Timber Frame,Tile,30.0,171.0,Other,No,2017,7980,None,9652.624
8B77D41E22,Sydney,-33.876356,Timber Frame,Tile,25.0,348.0,Single,No,2021,6720,None,12791.365
9B8F85F469,Sydney,-33.538788,,Tile,12.5,266.0,,Yes,2011,6300,None,9551.508
F20045108F,Sydney,-33.753705,Double Brick,Tile,5.0,141.0,Single,No,2018,7980,Partial,10228.59
75F67F47A7,Sydney,-33.575063,Timber Frame,Tile,5.0,182.0,Single,Yes,2012,5880,None,8802.075
2E7A9675BD,Sydney,-33.70271,Timber Frame,Steel,20.0,257.0,Double,Yes,2018,6720,None,10631.741
7DE40C33F4,Sydney,-34.204438,Timber Frame,Tile,35.0,140.0,Other,No,2011,4620,Partial,4203.284
3E854BD7F5,Sydney,-34.042676,Timber Frame,Steel,22.5,163.0,Single,Yes,2016,4200,None,5565.572
696AED7E8D,Sydney,-34.299204,Timber Frame,Steel,35.0,,,Yes,2009,8400,None,8643.953
193F5E1453,Sydney,-33.584096,Timber Frame,Steel,25.0,358.0,Double,Yes,2020,6300,None,12077.478
0700704582,Sydney,-33.742635,Timber Frame,,25.0,,Double,No,2012,7560,None,12585.047
BE493CB2CA,Sydney,-34.11425,Timber Frame,Steel,25.0,275.0,Double,No,2016,5880,Partial,7482.763
8350AE993C,Sydney,-33.720334,,Tile,20.0,148.0,Other,Yes,2019,4200,Partial,4859.967
016C2B0F34,Sydney,-33.6921,Timber Frame,Tile,20.0,337.0,Single,Yes,2016,8400,None,15009.29
D6E3BF6C2C,Sydney,-33.396001,Timber Frame,Tile,25.0,0.0,Single,Yes,2013,7140,None,12772.88
4BEDA69513,Sydney,-33.652786,Timber Frame,,20.0,275.0,Double,Yes,2013,5040,None,7881.002
A475F4416D,Sydney,-33.783862,Other,Tile,5.0,302.0,Single,Yes,2018,6720,None,11210.54
26BD154B40,Sydney,-33.745157,Double Brick,Steel,12.5,54.0,Single,No,2017,6300,None,10694.445
A2A1A3B466,Sydney,-33.598845,Timber Frame,Tile,5.0,81.0,Double,No,2011,7980,None,12352.102
3C1B64FDE3,Sydney,-33.997903,Timber Frame,Tile,22.5,360.0,Double,Yes,2013,6720,None,11835.404
3F27C1CB29,Sydney,-33.594195,Other,Steel,22.5,232.0,Other,Yes,2012,5460,None,7447.585
0E8B81A02E,Sydney,-34.229022,Timber Frame,Tile,25.0,254.0,Single,Yes,2013,7560,None,10768.911
EA727C8575,Sydney,-33.904101,Timber Frame,Tile,30.0,260.0,Double,Yes,2018,5040,None,7690.541
F7206098AA,Sydney,-33.859354,Timber Frame,Tile,25.0,13.0,Other,Yes,2010,6720,None,11420.602
558EC93719,Sydney,-33.841237,Timber Frame,Steel,5.0,351.0,Single,Yes,2011,6300,None,9955.389
0D73E0B122,Sydney,-33.919816,,Tile,12.5,290.0,Other,No,2019,5040,None,8648.4
2F6C9955C1,Sydney,-34.050838,Timber Frame,Tile,20.0,149.0,Double,Yes,2011,5460,None,7195.117
8C956E9B64,Sydney,-33.441309,Timber Frame,Steel,30.0,17.0,Single,No,2015,5880,None,10650.677
FA8F56D5EC,Sydney,-33.909481,Timber Frame,Steel,22.5,12.0,Other,Yes,2010,6720,Significant,5676.711
7A2F80788C,Sydney,-33.823821,Timber Frame,Tile,20.0,37.0,Double,Yes,2021,7140,None,13250.411
2269B85D10,Sydney,-33.912358,,Tile,20.0,355.0,Other,Yes,2015,7980,None,14259.365
2C52FBFD96,Sydney,-34.13233,Timber Frame,Tile,30.0,94.0,Double,No,2013,5880,None,8478.915
DD4C7E0F80,Sydney,-33.844499,Timber Frame,Other,35.0,50.0,Double,Yes,2019,7140,None,12653.822
1E83812857,Sydney,-34.154123,Timber Frame,Steel,22.5,5.0,Double,Yes,2014,6720,,11889.594
28A6A00379,Sydney,-33.670375,Timber Frame,Steel,5.0,86.0,Other,Yes,2019,6720,Partial,9005.695
1CAA96508B,Sydney,-33.719317,Timber Frame,Tile,20.0,288.0,Double,No,2017,6720,None,11263.335
97858DB617,Sydney,-33.76701,Timber Frame,Other,20.0,19.0,Double,Yes,2021,6300,Partial,9503.153
DCDDB3ED54,Sydney,-33.397784,Timber Frame,Tile,20.0,334.0,Double,No,2011,5460,,9262.572
703EE9E14A,Sydney,-33.372383,Timber Frame,Steel,35.0,332.0,Double,Yes,2008,7140,Partial,9410.575
EDAB6F8FB4,Sydney,-33.891499,Double Brick,,25.0,84.0,Double,Yes,2011,7560,None,11286.183
D03D81BD10,Sydney,-34.083179,Timber Frame,Other,25.0,338.0,Single,Yes,2010,7140,None,11901.407
4D5B048474,Sydney,-34.152242,Timber Frame,Tile,10.0,353.0,Single,Yes,2012,7140,None,11800.143
0CF8DF7838,Sydney,-33.951221,Timber Frame,Steel,35.0,15.0,Single,Yes,2013,5040,None,8813.772
03D3B64B0F,Sydney,-33.831211,Timber Frame,Other,20.0,10.0,Double,Yes,2017,6300,None,11473.167
AA5747CE6A,Sydney,-33.605206,Double Brick,Tile,25.0,292.0,,Yes,2014,6300,None,10373.344
BE02B367A2,Sydney,-34.132976,Timber Frame,,25.0,240.0,Single,No,2012,7140,None,9646.838
917A6C571D,Sydney,,Timber Frame,,25.0,103.0,Double,No,2014,5880,None,8615.063
EBC5FABFEE,Sydney,-34.199139,Timber Frame,Tile,20.0,43.0,Single,No,2014,5040,None,8592.54
CE274589FD,Sydney,-34.054161,Double Brick,Steel,35.0,84.0,Other,Yes,2019,5040,None,7903.772
DB177E27B9,Sydney,-33.439089,Timber Frame,,25.0,27.0,Double,No,2008,7560,None,12479.308
9F4C03299D,Sydney,-34.031784,Double Brick,Other,20.0,303.0,Double,Yes,2014,5880,None,9807.92
780951B62B,Sydney,-34.038397,Timber Frame,Other,35.0,221.0,,Yes,2015,7140,None,8589.874
DE4C7A7A7A,Sydney,-33.893123,Timber Frame,,22.5,247.0,Other,Yes,2011,6300,Partial,7031.098
4FA65B39AA,Sydney,-34.074403,Timber Frame,Other,20.0,351.0,Double,Yes,2014,5880,None,10327.61
741EE00A81,Sydney,-33.622559,Timber Frame,Steel,20.0,91.0,Single,No,2010,7980,None,11914.515
C9E241FB0F,Sydney,-33.657869,Double Brick,Tile,22.5,204.0,Single,Yes,2017,5880,None,8024.558
E0D30ABDFD,Sydney,-33.411709,Timber Frame,Tile,30.0,326.0,Single,Yes,2009,5040,None,8381.554
B422A549E1,Sydney,-34.113633,Timber Frame,Steel,10.0,155.0,Double,Yes,2019,5880,None,9153.524
BF45774175,Sydney,-33.962289,Timber Frame,,25.0,48.0,Single,Yes,2015,5880,Partial,8085.81
13ADAC7438,Sydney,-33.69173,,Steel,30.0,249.0,Other,Yes,2013,7140,None,9960.024
804868CF40,Sydney,-34.021534,Double Brick,Tile,30.0,73.0,Double,Yes,2017,5880,None,9524.265
A83CC5B79E,Sydney,-34.072959,Other,Steel,20.0,32.0,Single,Yes,2018,6300,None,11341.177
8277033F9D,Sydney,-33.600172,Timber Frame,Other,30.0,231.0,Other,Yes,2011,7140,None,9050.63
B8DC092E4A,Sydney,-33.500005,Double Brick,Tile,25.0,2.0,Single,Yes,2010,5880,None,10143.736
273AA8853F,Sydney,-33.812434,Double Brick,Tile,30.0,33.0,Single,Yes,2010,5460,Partial,7302.198
3F103E3250,Sydney,-34.311471,Timber Frame,Steel,22.5,,Single,Yes,2013,5460,None,7141.828
9DE93C1D82,Sydney,-33.744801,Timber Frame,Tile,,264.0,Single,Yes,2010,6300,None,9083.839
3B8C27140A,Sydney,-33.497352,Timber Frame,Steel,5.0,101.0,Single,Yes,2011,4620,None,7005.383
4A55FB588E,Sydney,-33.656931,Double Brick,Colorbond,30.0,315.0,Single,No,2021,5880,Partial,8749.094
6BC9D4281B,Sydney,-33.756426,Double Brick,Tile,20.0,344.0,Single,Yes,2010,5040,None,8469.512
4DBA6DBA63,Sydney,-33.818864,,Tile,20.0,118.0,Single,Yes,2021,5880,Partial,7360.274
991608667A,Sydney,-33.935919,Timber Frame,Tile,22.5,207.0,Double,Yes,2011,6720,None,8577.881
51CEABC365,Sydney,-33.853766,Timber Frame,Tile,25.0,340.0,Double,Yes,2012,7140,None,12258.46
324EB1073C,Sydney,-34.018546,Timber Frame,Tile,10.0,105.0,,No,2015,7140,Partial,8922.375
92C9F52386,Sydney,-33.644966,Timber Frame,Steel,35.0,350.0,Single,Yes,2018,6300,Significant,5882.966
2A66FAAA00,Sydney,-34.121131,Timber Frame,Steel,35.0,15.0,Single,Yes,2020,5880,,8833.588
1113956158,Sydney,-33.520016,Double Brick,Steel,20.0,13.0,Other,Yes,2012,7560,None,13077.827
17A5B4A8A0,Sydney,-34.193289,Timber Frame,Tile,30.0,242.0,Double,Yes,2012,5040,None,6691.383
3AA54BD94A,Sydney,-33.76332,Timber Frame,Steel,20.0,229.0,Other,Yes,2012,7140,Significant,4937.671
360DC27CDA,Sydney,-33.026605,Other,,25.0,185.0,Other,No,2016,6720,None,8643.31
968E14CF4A,Sydney,-33.543579,Other,Tile,22.5,136.0,,Yes,2012,7140,Partial,7597.759
E662DD291D,Sydney,-33.969733,Other,Tile,25.0,0.0,Single,Yes,2021,5880,None,11330.872
FBF7EA006E,Sydney,-34.23178,Timber Frame,Steel,12.5,161.0,Double,Yes,2019,7980,Partial,9711.466
E7A9A7284D,Sydney,-33.463114,Timber Frame,Tile,30.0,359.0,Double,Yes,2011,5880,None,10369.525
29B74A2EA0,Sydney,-33.593945,Timber Frame,Tile,25.0,208.0,Single,Yes,2018,6300,None,8484.295
33BE5ACAD0,Sydney,-33.411524,Double Brick,Steel,22.5,276.0,Double,Yes,2021,7560,None,12920.683
7BEFB52CD8,Sydney,-33.597744,Timber Frame,Steel,10.0,254.0,Double,No,2011,7980,None,12011.328
5EB9764004,Sydney,-33.877682,Timber Frame,Steel,35.0,106.0,Other,Yes,2011,6300,None,8392.71
FE6A900A6C,Sydney,-34.155252,,Tile,25.0,360.0,Double,Yes,2021,6300,None,12098.604
F7039CBE6A,Sydney,-33.765363,Timber Frame,Steel,30.0,46.0,Double,Yes,2012,6720,None,11305.836
7FC25934CD,Sydney,-33.490736,Timber Frame,Other,22.5,90.0,Other,Yes,2019,7140,None,11665.286
4BCAA4BB62,Sydney,-33.507175,,Tile,20.0,10.0,,Yes,2012,6300,Significant,5462.48
F9ED6D63EA,Sydney,-34.03735,Timber Frame,Tile,30.0,287.0,Other,No,2014,6720,Significant,5352.314
43E097D04A,Sydney,-33.787209,Timber Frame,Tile,25.0,342.0,Single,No,2020,5460,None,10240.909
EB22EEDE89,Sydney,-33.600225,Timber Frame,Tile,22.5,7.0,Single,Yes,2019,7560,None,14218.373
29CC43CC43,Sydney,-33.985568,Double Brick,,5.0,18.0,Double,Yes,2017,7140,Partial,9653.286
9B8DB88008,Sydney,-34.029748,Double Brick,Tile,22.5,304.0,Double,Yes,2014,7140,None,11928.947
0A05B4CBEE,Sydney,-33.254107,Timber Frame,Steel,30.0,109.0,Single,Yes,2021,5040,None,7610.107
2B3AA70EB0,Sydney,-33.631841,Timber Frame,Tile,25.0,22.0,Single,Yes,2014,5880,Partial,8331.2
5FBCF9BC2A,Sydney,-34.037556,Timber Frame,Tile,30.0,,Double,Yes,2011,5460,None,8803.697
D15E202E33,Sydney,-33.662174,Timber Frame,Tile,5.0,132.0,,Yes,2016,6300,Partial,7938.036
4F982EBE2A,Sydney,-33.522099,Timber Frame,Tile,22.5,6.0,Double,No,2019,5460,None,10293.974
FD42506586,Sydney,-33.88172,Timber Frame,Tile,5.0,358.0,Single,Yes,2015,7140,None,11824.037
A11DFBEE8F,Sydney,-33.754308,Timber Frame,,25.0,316.0,Other,Yes,2021,5460,None,10118.33
B36A9118D5,Sydney,-33.652693,Double Brick,Steel,22.5,85.0,Single,Yes,2017,7140,None,11522.25
C73EF816E0,Sydney,-34.421007,Timber Frame,Other,30.0,23.0,Double,No,2017,5460,Partial,7884.465
9683245348,Sydney,-33.621362,Timber Frame,Other,22.5,263.0,Double,No,2010,6720,None,9751.863
7EF63FC414,Sydney,-34.265009,Timber Frame,Steel,20.0,35.0,Single,Yes,2021,5460,None,10070.908
990B9C8F2A,Sydney,-33.883386,Timber Frame,Steel,30.0,211.0,Single,Yes,2011,5460,None,6490.841
1F2B2B2586,Sydney,-33.922455,Timber Frame,Tile,35.0,81.0,Double,Yes,2010,5880,None,8482.381
80ADAB14E3,Sydney,-33.466726,Other,Steel,22.5,350.0,Single,No,2020,6300,None,11932.792
F503DF2A75,Sydney,-33.850237,Timber Frame,Tile,22.5,45.0,,Yes,2011,7980,Partial,10580.305
4C792D03A1,Sydney,-33.831265,Other,Steel,35.0,126.0,Single,Yes,2019,5880,Partial,6236.823
40630EE839,Sydney,-34.122821,Timber Frame,Steel,20.0,71.0,Double,No,2010,6300,None,9741.819
3E2A55C737,Sydney,-33.919164,Other,Steel,30.0,360.0,Double,Yes,2021,3360,Partial,5235.937
9A12E9F2EC,Sydney,-33.991731,Other,,30.0,12.0,Single,Yes,2020,5460,None,10381.245
0345327126,Sydney,-33.811575,Timber Frame,,35.0,112.0,Single,Yes,2018,5880,None,8290.33
4AD5AFC538,Sydney,-33.931194,Timber Frame,Steel,30.0,199.0,Single,Yes,2011,6720,None,7762.462
BADEE5E60F,Sydney,-33.600791,Timber Frame,Tile,20.0,247.0,Single,Yes,2008,6300,,8726.209
A5D4114B18,Sydney,-33.467907,Double Brick,Steel,25.0,332.0,Single,Yes,2011,7140,None,12114.923
A2E8C35FDC,Sydney,-33.781617,Other,,20.0,240.0,,No,2018,7980,Partial,9667.536
1DCF4909E5,Sydney,-33.859895,Other,Tile,30.0,348.0,Single,No,2011,5880,None,10173.65
788D990BDF,Sydney,-33.964388,Timber Frame,Steel,30.0,34.0,Double,Yes,2014,5880,None,10240.729
D1AD25196F,Sydney,-33.134652,Double Brick,Tile,35.0,186.0,Other,No,2012,7560,None,8105.586
3FD7F87795,Sydney,-33.933233,,,20.0,129.0,,No,2021,5460,None,8279.63
68F5A58CC5,Sydney,-33.733636,Double Brick,Tile,30.0,72.0,Single,Yes,2016,5040,None,8163.341
C1B5AD51BB,Sydney,-33.987163,Timber Frame,Steel,25.0,157.0,Other,Yes,2019,5880,Partial,6263.881
88A8005261,Sydney,-33.784964,Timber Frame,Steel,30.0,172.0,Double,Yes,2018,5880,None,7139.751
FBAB7BDC23,Sydney,-33.658051,Timber Frame,Steel,30.0,72.0,Single,No,2020,7980,Partial,10794.675
02DFC98703,Sydney,-34.144012,Timber Frame,Tile,22.5,4.0,Double,No,2014,4620,None,8179.923
7D07D35650,Sydney,-33.715125,Timber Frame,Colorbond,25.0,319.0,Single,Yes,2021,6720,None,12492.795
A22D7FA9D1,Sydney,-33.577855,Timber Frame,Tile,25.0,353.0,Single,Yes,2012,7140,None,12495.892
A449EBCFEB,Sydney,-33.864665,Timber Frame,Tile,30.0,237.0,Other,Yes,2012,5460,None,7150.535
36DC51A660,Sydney,-33.472387,Double Brick,Steel,5.0,359.0,Single,No,2018,6720,None,11573.726
B7ABDCB4D2,Sydney,-33.538824,Double Brick,Tile,22.5,258.0,Other,Yes,2018,6720,None,10467.488
521C87D5A6,Sydney,-33.99272,Timber Frame,Tile,22.5,212.0,Double,Yes,2014,5880,None,7799.349
CA9E29ED17,Sydney,-33.855926,Timber Frame,Other,25.0,1.0,,Yes,2020,6720,Partial,10264.72
0780BE4021,Sydney,-33.732021,Timber Frame,Tile,20.0,181.0,Double,Yes,2017,7560,Significant,5182.797
38E75B3060,Sydney,-33.872398,Double Brick,Tile,22.5,357.0,Double,No,2014,6300,None,11205.6
B8165FE0FF,Sydney,-33.589518,Timber Frame,Tile,5.0,126.0,Double,Yes,2012,6300,Significant,4756.28
FFD4E29F97,Sydney,-33.851959,Timber Frame,Tile,22.5,229.0,Single,Yes,2013,6300,None,8598.85
C7B4E7DDFC,Sydney,-33.790892,Double Brick,Tile,22.5,31.0,Single,Yes,2020,4620,Partial,6867.125
F31DB93B83,Sydney,-33.983057,Timber Frame,Steel,25.0,73.0,Single,No,2011,4620,None,7052.88
D9233615DD,Sydney,-33.422407,Timber Frame,Steel,25.0,360.0,Other,Yes,2014,8400,Partial,12148.51
FDE8DF5386,Sydney,-33.897043,Timber Frame,Tile,30.0,333.0,Double,Yes,2016,6720,None,12056.865
005D0F169C,Sydney,-34.233804,Timber Frame,,20.0,340.0,,Yes,2013,5040,Significant,4328.958
11DBE85701,Sydney,-34.000402,Double Brick,,22.5,21.0,Single,Yes,2015,5880,None,10409.677
4729E08144,Sydney,-33.842447,Timber Frame,Tile,25.0,331.0,Other,Yes,2010,7560,Significant,6290.858
4DFA319B0D,Sydney,-34.30974,Other,,30.0,1.0,Double,Yes,2021,7560,Partial,11685.677
208070B55B,Sydney,-33.620335,Timber Frame,Tile,30.0,223.0,Double,Yes,2019,5880,Partial,6291.578
8AFBF33DA0,Sydney,-33.748679,Timber Frame,Other,25.0,0.0,Double,Yes,2011,7140,None,12415.217
C69D79E3A7,Sydney,-33.631034,Timber Frame,Other,35.0,292.0,Double,No,2010,5880,None,8933.105
D9406ED223,Sydney,-33.295666,Timber Frame,Tile,25.0,253.0,Double,Yes,2017,7560,None,11389.975
22B369EF7B,Sydney,-34.224375,Timber Frame,Tile,10.0,12.0,Single,No,2011,7560,,12289.431
1F5FE8DEA9,Sydney,-34.514593,Double Brick,Tile,25.0,45.0,Single,Yes,2018,5880,Partial,8334.36
6026FBB595,Sydney,-33.870855,Timber Frame,Steel,35.0,134.0,Other,Yes,2017,6300,Partial,6244.696
F2A500F992,Sydney,-33.728139,Timber Frame,Tile,25.0,132.0,Double,No,2019,7560,None,10651.588
8012EB1CC1,Sydney,-33.512512,Timber Frame,Tile,25.0,280.0,Double,No,2019,5460,None,9170.515
615FB419A0,Sydney,-33.751239,Double Brick,,20.0,14.0,Other,Yes,2012,6720,None,11569.441
222B3A4ACF,Sydney,-33.869935,Other,Steel,22.5,126.0,Single,Yes,2019,7560,None,11070.635
32C1F448BD,Sydney,-33.530676,Timber Frame,Tile,25.0,327.0,Single,Yes,2021,6300,None,11822.802
973C6B0BDD,Sydney,-34.125577,Double Brick,Steel,12.5,346.0,Single,Yes,2020,6720,None,12188.507
5A205BFCDA,Sydney,-33.698477,Timber Frame,Tile,30.0,309.0,Single,Yes,2018,6300,None,11180.323
41CB5FE811,Sydney,-33.972726,,Tile,12.5,23.0,Other,No,2019,8820,Partial,12581.674
72AA872147,Sydney,-33.953453,Other,Other,22.5,265.0,Double,Yes,2011,5880,Partial,6911.228
4EE522E3B7,Sydney,-34.314025,Double Brick,Other,25.0,9.0,Double,Yes,2018,7980,None,14711.694
160A8C1584,Sydney,-33.926102,Timber Frame,Tile,5.0,87.0,Other,Yes,2015,5460,None,8725.72
4718A35572,Sydney,-33.69871,Double Brick,Colorbond,22.5,298.0,Single,Yes,2013,7140,None,11737.638
DBA7F88D30,Sydney,-33.553309,Timber Frame,,20.0,235.0,Double,Yes,2017,7140,None,10611.038
0EA02D42C8,Sydney,-33.815411,Timber Frame,Steel,25.0,217.0,Double,No,2015,5040,None,6671.204
52DB106904,Sydney,-33.521563,Timber Frame,Tile,5.0,2.0,Single,No,2018,5460,None,9401.778
A1B40BE74F,Sydney,-33.89807,Double Brick,Other,30.0,62.0,Double,Yes,2011,5040,None,7966.411
8B356D7A2C,Sydney,-33.795068,Other,Tile,25.0,351.0,Single,Yes,2010,6300,Partial,8570.078
DE5B2BD397,Sydney,-33.99683,Timber Frame,Tile,25.0,191.0,Double,Yes,2021,5880,Partial,6316.286
4BB09E10F6,Sydney,-33.594244,Timber Frame,,30.0,359.0,Single,Yes,2020,7140,None,13839.741
E24F5F64E5,Sydney,-33.933985,,Steel,25.0,,Single,Yes,2020,5040,None,6625.481
9F0081A16E,Sydney,-33.961132,Timber Frame,Other,10.0,155.0,Single,Yes,2017,5460,None,8347.582
7787A7A3A7,Sydney,-33.884342,Timber Frame,Steel,10.0,231.0,,No,2020,7560,None,12123.729
4853487E40,Sydney,-33.751678,Timber Frame,Tile,20.0,194.0,Single,Yes,2018,5460,None,7678.378
32DAE97355,Sydney,-33.84807,Timber Frame,Tile,25.0,360.0,Single,No,2020,7560,None,14450.471
948DC7A813,Sydney,-33.885021,Timber Frame,Steel,22.5,184.0,Single,Yes,2019,5460,None,7389.538
C994748FD8,Sydney,-34.154141,Timber Frame,Other,5.0,28.0,Double,Yes,2014,6300,None,10247.591
1649FB5668,Sydney,-33.591532,Double Brick,Steel,22.5,182.0,Single,Yes,2015,6720,None,8741.222
D2AB71C117,Sydney,-33.615465,Timber Frame,Other,25.0,317.0,Single,No,2017,7560,,13486.361
18CE975BDE,Sydney,-33.517469,Timber Frame,Tile,30.0,360.0,,Yes,2013,6300,None,11361.05
8B744D05C8,Sydney,-33.342759,Timber Frame,Other,10.0,360.0,Double,Yes,2020,5880,None,10767.544
B570FBA1E4,Sydney,-33.536179,Double Brick,Steel,30.0,311.0,Single,No,2012,6300,None,10576.403
137A888287,Sydney,-33.935331,,Tile,20.0,56.0,Single,Yes,2021,6720,,12103.226
82D269361B,Sydney,-34.323345,Timber Frame,Tile,30.0,101.0,Other,No,2016,5040,Partial,5838.825
2ECD9D3BE9,Sydney,-33.84901,Timber Frame,,30.0,78.0,Other,Yes,2021,6300,None,10508.083
01B05FCA74,Sydney,-33.923379,Double Brick,Tile,20.0,53.0,Single,Yes,2015,6720,Partial,9145.866
EC49111264,Sydney,-34.504519,Timber Frame,Steel,30.0,54.0,Double,Yes,2020,6720,None,11859.26
29C05F3AAE,Sydney,-34.159565,Timber Frame,Tile,25.0,359.0,Single,No,2011,5460,None,9412.99
8F4BC0C29E,Sydney,-33.77396,Timber Frame,Tile,12.5,60.0,Other,Yes,2015,6720,None,11065.687
B475DFF68B,Sydney,-34.159773,Timber Frame,Steel,25.0,349.0,Double,Yes,2011,6300,None,10739.078
7F25426B2D,Sydney,-33.507332,Timber Frame,Tile,25.0,285.0,Single,No,2014,7980,None,12908.583
B2038E78FC,Sydney,-33.999967,,Other,20.0,308.0,Single,Yes,2019,5880,None,10439.631
C04F85A159,Sydney,-33.903365,Timber Frame,Tile,30.0,133.0,Other,Yes,2019,7980,None,10691.654
F6415DB2FD,Sydney,-33.954875,Timber Frame,Tile,30.0,55.0,Single,Yes,2011,7980,None,12866.693
F9BE0FAFE7,Sydney,-33.520756,Timber Frame,,22.5,185.0,Other,Yes,2013,6300,None,8065.805
7A086A25C8,Sydney,-33.412211,Double Brick,Tile,30.0,197.0,Single,No,2019,5460,None,6909.292
E261560518,Sydney,-33.644303,Timber Frame,Tile,,133.0,Single,Yes,2012,7140,None,9339.993
CAFA161703,Sydney,-33.852482,Double Brick,Tile,25.0,143.0,,Yes,2019,6300,None,8649.291
86570980DA,Sydney,-34.314136,,Tile,30.0,310.0,Double,Yes,2016,6720,None,11566.378
12DD797953,Sydney,-33.551095,Weatherboard,Steel,22.5,134.0,Single,No,2019,6720,None,9691.772
A40A336ACE,Sydney,-33.958184,Timber Frame,,25.0,231.0,Single,Yes,2019,7980,None,11383.989
E5B11C396F,Sydney,-33.905575,Double Brick,Tile,22.5,3.0,Single,Yes,2014,7140,None,12704.081
3A7145666A,Sydney,-33.810144,Double Brick,,20.0,122.0,,Yes,2019,7140,None,10834.053
56C31C1524,Sydney,-33.45853,Timber Frame,Other,35.0,0.0,Double,Yes,2011,7980,Partial,11216.007
7C84E9B616,Sydney,-34.093484,Timber Frame,Tile,25.0,355.0,Single,No,2015,6300,None,11310.527
C2495DF205,Sydney,-33.365334,Double Brick,Tile,25.0,107.0,Double,No,2017,7140,Partial,8564.739
7A4D31C692,Sydney,,,Steel,20.0,159.0,Other,Yes,2020,7140,Significant,5152.636
77A3E55810,Sydney,-33.809414,,Tile,22.5,160.0,Double,Yes,2019,6720,None,9258.517
A96CEC7E70,Sydney,-33.73996,Double Brick,Tile,22.5,73.0,Single,No,2011,7140,None,11077.617
7279220C6A,Sydney,-33.313025,Timber Frame,Tile,30.0,4.0,,Yes,2020,7140,None,13855.408
2F35EA3D6C,Sydney,-33.709263,Timber Frame,Tile,30.0,240.0,Single,Yes,2019,6300,None,9021.38
9E180A2ACF,Sydney,-33.995911,Timber Frame,Tile,35.0,359.0,Single,Yes,2011,6720,None,11685.464
6BCD1D55B5,Sydney,-33.297365,Double Brick,Tile,20.0,261.0,Single,Yes,2011,7140,None,10641.39
CF90239E9A,Sydney,-34.209873,Double Brick,Other,25.0,19.0,Double,Yes,2009,6720,None,11166.001
C8FBF009BB,Sydney,-33.474846,Timber Frame,Tile,30.0,9.0,,Yes,2010,7560,None,13067.307
54B1AAC70A,Sydney,-33.742425,Timber Frame,Tile,12.5,56.0,Other,Yes,2021,5040,None,8886.077
A9FECB40AD,Sydney,-33.581336,Timber Frame,Steel,35.0,179.0,Single,Yes,2009,6300,Partial,5086.855
3E8B42FD6A,Sydney,-33.896292,Timber Frame,Tile,25.0,283.0,Single,No,2010,5880,Partial,7176.671
E24DF4B26E,Sydney,-33.860628,Timber Frame,Tile,25.0,290.0,Single,No,2021,6720,None,11787.788
8F735988D4,Sydney,-33.367005,Other,Tile,35.0,299.0,Double,No,2014,5460,None,8922.375
D0F8BE81D2,Sydney,-34.086937,Double Brick,Tile,20.0,150.0,Double,Yes,2015,5040,None,6927.482
D6EEA04050,Sydney,-33.576909,Timber Frame,Steel,10.0,,Double,No,2017,7560,Significant,5868.521
D5C7E37EC4,Sydney,,Timber Frame,Tile,22.5,217.0,Single,Yes,2012,8400,None,11129.658
127ABFC5C9,Sydney,-33.850749,Timber Frame,Steel,25.0,30.0,Single,No,2010,4200,None,7019.148
DB9D3CE6F0,Sydney,-33.645055,,Tile,35.0,53.0,Single,No,2017,5040,None,8711.409
615E7DF5C3,Sydney,-33.804882,Timber Frame,Tile,22.5,286.0,Double,Yes,2018,6300,Partial,8514.613
4426AC6BED,Sydney,-33.785524,Timber Frame,Steel,5.0,5.0,Single,Yes,2019,6720,None,11637.31
ACD3A7D05D,Sydney,-33.677621,Timber Frame,Steel,5.0,310.0,Single,No,2017,6720,None,11225.209
B12B25C12C,Sydney,-33.965278,Timber Frame,,20.0,345.0,Double,No,2012,6300,None,10796.941
166933DAC5,Sydney,-33.818122,Timber Frame,Tile,20.0,311.0,Other,No,2012,8400,None,13973.867
CAD77D329E,Sydney,,,Tile,5.0,360.0,Double,No,2018,6300,Partial,8645.073
093E36E09D,Sydney,-33.620123,,Steel,35.0,199.0,Single,Yes,2018,7140,Partial,6765.05
07315926F4,Sydney,-33.564542,Timber Frame,Steel,20.0,306.0,Double,Yes,2011,5040,None,8245.982
E3AC0B1F91,Sydney,-33.645592,Timber Frame,Tile,30.0,196.0,Single,No,2008,4620,None,5148.26
E3DD3C3B0A,Sydney,-33.71661,Timber Frame,Other,,359.0,Double,Yes,2019,7140,None,13659.343
D592350236,Sydney,-33.860404,Weatherboard,,20.0,3.0,Double,No,2019,5040,None,9413.11
9366FCABF9,Sydney,-34.009256,Timber Frame,Steel,5.0,2.0,Double,Yes,2011,7560,None,11964.415
